code,stop_name,street_name,lat,lng,route
KL380,KL380 KUARTERS MRT (OPP),JLN COCHRANE,3.132807,101.724773,420
KL892,KL892 MRT COCHRANE PINTU A,JLN COCHRANE,3.133402,101.722553,420
KL381,KL381 PLAZA ELEKTRONIK,JLN PASAR,3.135009,101.716743,420;421;450
KL2228,KL2228 KOMPLEKS E-MART (OPP),JLN PASAR,3.135016,101.715319,420;421
KL2197,KL2197 SMK (P) BANDARAYA,JLN CHANGKAT THAMBI DOLLAH,3.140187,101.714044,420
KL2198,KL2198 IMBI (UTARA),JLN KG PANDAN,3.142599,101.712849,420
KL1826,KL1826 MUZIUM TELEKOM,JLN RAJA CHULAN,3.148182,101.698924,420
KL118,KL118 MENARA MAYBANK,JLN TUN PERAK,3.146474,101.699712,420;421
KL382,KL382 KOMPLEKS E-MART,JLN PASAR,3.135202,101.714747,420;421;450
KL383,KL383 PLAZA ELEKTRONIK,JLN PASAR,3.135237318,101.716679,420;421;450
KL389,KL389 MYTOWN,JLN COCHRANE,3.133854989,101.7220367,420
KL390,KL390 KUARTERS MRT,JLN COCHRANE,3.132928975,101.7253574,420
KL374,KL374 SPRM KL,JLN COCHRANE,3.131661,101.7299417,420
KL376,KL376 PUSAT PERDAGANGAN MALURI,JLN MAHKOTA,3.129633317,101.731969,420
KL377,KL377 WISMA SISTEM,JLN MAHKOTA,3.128251,101.732786,420
KL391,KL391 WISMA MALURI,JLN JEJAKA,3.128875,101.733862,420
KL392,KL392 KOMPLEKS MALURI,JLN JEJAKA,3.131045,101.734541,420
KL393,KL393 CASARIA (OPP),JLN JEJAKA,3.132613,101.734663,420
AJ483,AJ483 PERUMAHAN PANDAN JAYA,JLN PANDAN 1,3.134906,101.737833,420
AJ484,AJ484 FLAT PANDAN JAYA M14,JLN PANDAN 1,3.136199,101.740863,420
AJ505,AJ505 FLAT PANDAN PERDANA (OPP),MRR2,3.124361,101.747171,420
AJ332,AJ332 TAMAN KENCANA (TIMUR),JLN PANDAN ILMU,3.11964,101.750297,420;AJ04
AJ169,AJ169 SMK PANDAN INDAH (OPP),JLN PANDAN ILMU,3.122488,101.751166,420;AJ03;AJ04;T351
AJ170,AJ170 SK PANDAN INDAH,JLN PANDAN ILMU,3.125210333,101.750944,420;T351
AJ171,AJ171 KOMERSIAL PANDAN INDAH,JLN PANDAN UTAMA,3.129133,101.752023,420;T351
AJ172,AJ172 MENARA MAXISEGAR,JLN PANDAN UTAMA,3.129223,101.753449,420;AJ03;T351
AJ173,AJ173 RHB PANDAN INDAH,JLN PANDAN UTAMA,3.129258,101.754982,420;AJ03;T351
AJ174,AJ174 PANGSAPURI SRI INAI,JLN PANDAN UTAMA,3.129512,101.757193,420;T351
AJ175,AJ175 PERUMAHAN PANDAN INDAH 4,JLN PANDAN UTAMA,3.130171333,101.7590143,420;T351
AJ223,AJ223 APARTMENT MERPATI,JLN PANDAN INDAH 6/1,3.134151,101.757526,420;AJ04;T350;T351
AJ423,AJ423 APARTMENT NURI COURT,JLN PANDAN INDAH 6/1,3.135695,101.756302,420;AJ04;T350;T351
AJ224,AJ224 APARTMENT KENARI COURT,JLN PANDAN INDAH 6/1,3.136451,101.754541,420;AJ04;T350;T351
AJ225,AJ225 PANGSAPURI DAHLIA,JLN PANDAN INDAH 6/1,3.136262,101.752881,420;AJ03;AJ04
AJ226,AJ226 PANGSAPURI DAHLIA,JLN PANDAN INDAH 6/1,3.134203333,101.7515104,420;AJ03;AJ04;T351
AJ191,AJ191 HENTIAN TAMAN DAGANG,JLN DAGANG 1,3.146369305,101.759339,421
AJ436,AJ436 FLAT TAMAN DAGANG (TIMUR),JLN DAGANG 1,3.148054,101.759248,421
AJ192,AJ192 FLAT TAMAN DAGANG (BARAT),JLN DAGANG 1,3.148531,101.757884,421
AJ193,AJ193 GALAXY AMPANG (TIMUR),JLN CAHAYA,3.147265,101.756984,421
AJ206,AJ206 FLAT TAMAN NIRWANA,JLN NIRWANA,3.145685,101.754666,421
AJ207,AJ207 TAMAN NIRWANA,JLN NIRWANA,3.145863,101.751783,421
AJ208,AJ208 KG PANDAN DALAM (TIMUR),JLN PANDAN KEMAJUAN,3.145888958,101.7499583,421;T303
AJ437,AJ437 MASJID AL HIDAYAH,JLN PANDAN KEMAJUAN,3.145886,101.748237,421;T303
AJ202,AJ202 KG PANDAN DALAM (BARAT),JLN PANDAN KEMAJUAN A,3.145918,101.745392,421
AJ406,AJ406 KG PANDAN LUAR (TIMUR),JLN KANAN 1,3.145176,101.743081,421
AJ407,AJ407 KG PANDAN LUAR (BARAT),JLN PANDAN KEMAJUAN,3.145536041,101.7414921,421
KL883,KL883 FLAT DESA PANDAN (BARAT),JLN KANAN 1,3.145052,101.739166,421
KL884,KL884 TAMAN PERMAINAN DESA PANDAN,JLN 1,3.143511,101.737768,421
KL885,KL885 SRA AL-SUYUTI (OPP),JLN THAVER,3.142789,101.736838,421
KL886,KL886 DEWAN PANDAN BAIDURI,JLN THAVERS,3.143217918,101.7356961,421
KL239,KL239 FLAT DESA PANDAN (TIMUR),JLN KG PANDAN,3.144502,101.733177,421
KL246,KL246 PUSAT DAGANG KG PANDAN,JLN KG PANDAN,3.144288,101.73069,421
KL249,KL249 SMK AMINUDDIN BAKI (UTARA),JLN KG PANDAN,3.14262,101.727902,421
KL250,KL250 SMK AMINUDDIN BAKI (SELATAN),JLN KG PANDAN,3.141345,101.727492,421
KL887,KL887 KOMPLEKS BELIA SUKAN,JLN KG PANDAN,3.13835,101.726352,421
KL399,KL399 BULATAN KG PANDAN,JLN KG PANDAN,3.137596875,101.7242379,421
KL877,KL877 APARTMENT IXORA,JLN TUN RAZAK,3.137481,101.71912,421
KL878,KL878 KOMERSIAL TREC,JLN KG PANDAN,3.138696,101.721886,421
KL253,KL253 KOMPLEKS BELIA SUKAN (OPP),JLN KG PANDAN,3.138694,101.726234,421
KL254,KL254 SMK AMINUDDIN BAKI (UTARA),JLN KG PANDAN,3.141048,101.72712,421
KL257,KL257 PUSAT PERDAGANGAN KG PANDAN,JLN KG PANDAN,3.144584,101.731285,421
KL258,KL258 FLAT DESA PANDAN (TIMUR),JLN KG PANDAN,3.144756,101.733589,421
,MASJID AR-RAHIMAH KG PANDAN,JLN KANAN 1,3.144281,101.738047,421
KL224,KL224 FLAT DESA PANDAN (BARAT),JLN KANAN 1,3.144985,101.738833,421
KL225,KL225 TNB DESA PANDAN,JLN KANAN 1,3.145917,101.739947,421
AJ405,AJ405 KG PANDAN LUAR (BARAT),JLN KANAN 1,3.145848,101.741004,421
AJ438,AJ438 KG PANDAN LUAR (TIMUR),JLN KANAN 1,3.145382,101.743152,421
AJ203,AJ203 KG PANDAN DALAM (BARAT),JLN PANDAN KEMAJUAN,3.146133966,101.7460343,421
AJ439,AJ439 MASJID AL HIDAYAH (OPP),JLN PANDAN KEMAJUAN,3.146045,101.747761,421;T303
AJ209,AJ209 KG PANDAN DALAM (TIMUR),JLN PANDAN KEMAJUAN,3.146073,101.749865,421;T303
AJ204,AJ204 TAMAN NIRWANA,JLN NIRWANA,3.146112237,101.7517697,421
AJ205,AJ205 FLAT BLOK MAWAR,JLN NIRWANA,3.145967,101.754684,421
AJ324,AJ324 GALAXY AMPANG (SELATAN),JLN NIRWANA,3.145682,101.755691,421
AJ440,AJ440 GALAXY AMPANG,JLN CAHAYA,3.146583,101.756626,421;AJ2A
AJ188,AJ188 FLAT TAMAN DAGANG (BARAT),JLN DAGANG 1,3.148713,101.757684,421
AJ189,AJ189 FLAT TAMAN DAGANG (TIMUR),JLN DAGANG 1,3.148114,101.759413,421
KJ712,KJ712 CHERAS ZEN PARK,CKE,3.078494926,101.750109,450
KJ702,KJ702 PGA/CUEPACS,CKE,3.076321886,101.7559794,450
KJ38,KJ38 TAMAN SUNTEX,JLN TAMAN SUNTEX,3.071327081,101.7673193,450;T406;T406B
KJ39,KJ39 SK BT 9 (OPP),JLN TMN SUNTEX,3.070484957,101.7687438,450;T406;T406B
KJ40,KJ40 BALAI POLIS BT 9 (OPP),JLN HULU LANGAT,3.068927188,101.7705733,450;T406;T406B
KJ41,KJ41 SRK BATU 9,JLN HULU LANGAT,3.067640819,101.7735361,450
KJ42,KJ42 SRA BATU 10,JLN HULU LANGAT,3.064788,101.775537,450
KJ43,KJ43 KILANG PAPAN,JLN HULU LANGAT,3.062039293,101.7749855,450
KJ717,KJ717 MASJID BATU 10 CHERAS,CKE,3.059464,101.774237,450
KJ720,KJ720 SPG PEKAN BT 11,CKE,3.042845,101.774955,450
KJ721,KJ721 PUSAT FLORA CHERAS,CKE,3.039165,101.773322,450;590
KJ722,KJ722 SPG SG LONG,CKE,3.036248478,101.7718772,450
KJ723,KJ723 PERABOT AL-QAMAR,JLN CHERAS,3.030482757,101.7698826,450
KJ184,KJ184 TAMAN DESA BARU,JLN CHERAS,3.028143561,101.7716462,450
KJ185,KJ185 JALAN SARJAN MAT,JLN CHERAS,3.025809,101.773917,450
KJ186,KJ186 LOT 4291,JLN CHERAS,3.024653,101.774385,450
KJ187,KJ187 MASJID SG SEKAMAT (OPP),JLN CHERAS,3.021924157,101.7755689,450
KJ188,KJ188 SHELL TAMAN DELIMA,JLN CHERAS,3.016590463,101.7769614,450
KJ189,KJ189 TAMAN MESRA,JLN CHERAS,3.013138,101.778157,450
KJ190,KJ190 RTM KAJANG,JLN CHERAS,3.008343016,101.781179,450
KJ191,KJ191 SMK SAAS,JLN CHERAS,3.00581639,101.782232,450
KJ642,KJ642 KPJ KAJANG,JLN CHERAS,2.998551996,101.7859119,450
KJ643,KJ643 KAJANG PLAZA MEDICAL CENTRE,JLN CHERAS,2.995466,101.787812,450
KJ508,KJ508 PEKAN KAJANG,JLN BESAR,2.991911,101.787865,450;KJ01;T450;T451
KJ509,KJ509 MASJID INDIA KAJANG,JLN REKO,2.985971774,101.7898537,450
KJ510,KJ510 MRT KAJANG,JLN REKO,2.982685,101.790098,450;451
KJ511,KJ511 TAMAN HIJAU,JLN REKO,2.980828064,101.7898994,450
KJ512,KJ512 TAMAN SRI REKO,JLN REKO,2.979076,101.789857,450
KJ205,KJ205 TAMAN SRI LANGAT 2,JLN REKO,2.974815,101.789903,450
KJ206,KJ206 SAVILLE KAJANG (OPP),JIN REKO,2.971819,101.789861,450
KJ208,KJ208 SHELL (OPP),JLN REKO,2.963936,101.791419,450;KJ01;KJ04
KJ209,KJ209 PLAZA PERABOT (OPP),JLN REKO,2.960963,101.792391,450;KJ01;KJ04
KJ461,KJ461 HENTIAN KAJANG,JLN REKO,2.95700425,101.7917194,450;451;KJ01;KJ04
KJ462,KJ462 PLAZA PERABOT,JLN REKO,2.961152,101.792062,450;KJ01;KJ04
KJ463,KJ463 SHELL,JLN REKO,2.964600464,101.7909644,450;KJ01;KJ04
KJ464,KJ464 REKO SENTRAL,JLN REKO,2.967951949,101.7898662,450
KJ465,KJ465 SAVILLE KAJANG,JIN REKO,2.972186,101.789639,450
KJ466,KJ466 TAMAN SRI LANGAT 2,JLN REKO,2.974412201,101.7896499,450
KJ467,KJ467 TAMAN SRI REKO,JLN REKO,2.979072,101.789699,450
KJ468,KJ468 TAMAN HIJAU,JLN REKO,2.980756,101.789711,450
KJ469,KJ469 MRT KAJANG (OPP),JLN REKO,2.983779,101.789783,450
KJ470,KJ470 MASJID INDIA KAJANG (OPP),JLN REKO,2.985622068,101.7896081,450
KJ471,KJ471 MAYBANK PEKAN KAJANG,JLN TUKANG,2.991630113,101.7874071,450
KJ822,KJ822 MRT STADIUM KAJANG,JLN STADIUM,2.994009,101.78641,450;KJ01;T450
KJ174,KJ174 KPJ KAJANG (OPP),JLN CHERAS,2.998689524,101.7854027,450
KJ731,KJ731 MRT SG JERNIH (OPP),JLN CHERAS,3.001993034,101.7828706,450
KJ175,KJ175 SMK SAAS (OPP),JLN CHERAS,3.006579428,101.7817784,450
KJ176,KJ176 RTM KAJANG (OPP),JLN CHERAS,3.008403,101.780929,450
KJ178,KJ178 TAMAN MESRA,JLN CHERAS,3.011859,101.778823,450
KJ179,KJ179 TAMAN DELIMA,JLN CHERAS,3.016996406,101.7766315,450
KJ180,KJ180 MASJID SG SEKAMAT,JLN CHERAS,3.021152789,101.7755898,450
KJ181,KJ181 LOT 4291 (OPP),JLN CHERAS,3.024424542,101.7743101,450
KJ183,KJ183 TAMAN DESA BARU,JLN CHERAS,3.028564,101.770686,450
KJ732,KJ732 SPG SG LONG,CKE,3.037860478,101.7716994,450
KJ745,KJ745 SPG PEKAN BT 11,CKE,3.044145778,101.7745377,450
KJ668,KJ668 SPG CHERAS PERDANA,CKE,3.052127112,101.7740501,450
KJ669,KJ669 TM BATU 9,CKE,3.059651631,101.7734791,450
KJ47,KJ47 KILANG PAPAN,JLN HULU LANGAT,3.062369442,101.7749551,450
KJ48,KJ48 SMA BATU 10,JLN HULU LANGAT,3.064929179,101.7753335,450
KJ49,KJ49 BEACONHOUSE SRI MURNI,JLN HULU LANGAT,3.067039529,101.7740152,450
KJ50,KJ50 BALAI POLIS BT 9,JLN HULU LANGAT,3.068623,101.770524,450;T406;T406B
KJ39,KJ39 SK BT 9 (OPP),JLN TMN SUNTEX,3.069870999,101.7691573,450;T406;T406B
KJ52,KJ52 TAMAN SUNTEX,JLN HULU LANGAT,3.071201401,101.7671475,450;T406;T406B
KJ422,KJ422 PLAZA TOL BATU 9,CKE,3.074810216,101.7589887,450
KJ711,KJ711 PGA/MAKTAB PDRM,CKE,3.076362717,101.7545743,450
KL1823,KL1823 HOTEL SWISS GARDEN,JLN PUDU,3.144412881,101.7055518,450;590
PPJ254,PPJ254 MRT PUTRAJAYA SENTRAL,JALAN P7B,2.932136,101.671763,451;506;P108;T508;T509;T510;T511;T512
PPJ34,PPJ34 DATARAN GEMILANG,LINGKARAN GEMILANG DUA,2.903404,101.681176,451;P101;P104;P105;T511
PPJ39,PPJ39 MOTOCROSS CIRCUIT,PERSIARAN PERDANA,2.909976,101.682162,451;P101;P105;T511
PPJ40,PPJ40 GALERIA PJH,PERSIARAN PERDANA,2.912047,101.682703,451;P101;P105;T511
PPJ41,PPJ41 KEMENTERIAN PERTANIAN,PERSIARAN PERDANA,2.914798,101.683859,451;P101;P105;P106;T511
PPJ42,PPJ42 PERBADANAN PUTRAJAYA (SELATAN),PERSIARAN PERDANA,2.916673,101.684601,451;P101;P105;T511
PPJ43,PPJ43 PERBADANAN PUTRAJAYA (UTARA),PERSIARAN PERDANA,2.918475,101.685189,451;P101;P105;T511
PPJ44,PPJ44 JABATAN PENDAFTARAN NEGARA,PERSIARAN PERDANA,2.920393,101.685857,451;P101;P105;T511
PPJ45,PPJ45 LEMBAGA PEMBIAYAAN PERUMAHAN (UTARA),PERSIARAN PERDANA,2.922944,101.686688,451;P101;P105;T511
PPJ46,PPJ46 PERBENDAHARAAN 2 (UTARA),PERSIARAN PERDANA,2.924972,101.687394,451;P101;P105;T511
PPJ47,PPJ47 MENARA PERKESO,PERSIARAN PERDANA,2.927249,101.688175,451;P101;P105;T511
PPJ48,PPJ48 PUTRA SQUARE,PERS PERDANA,2.934597,101.690497,451;P101
PPJ185,PPJ185 TAMAN BOTANI PUTRAJAYA,PERS SULTAN SALLAHUDDIN ABDUL AZIZ SHAH,2.946054,101.697888,451;BET17;P101;P102;P103;P105;P106;P108
PPJ186,PPJ186 TAMAN PUTRA PERDANA (TIMUR),PERS SULTAN SALLAHUDDIN ABDUL AZIZ SHAH,2.94746053,101.7036329,451;BET17;P101;P102;P103;P105;P106;P108
PPJ187,PPJ187 KOMPLEKS PARCEL E (BARAT),PERS SULTAN SALLAHUDDIN ABDUL AZIZ SHAH,2.943665,101.705229,451;P101;P102;P103;P105;P106;P108;T509
PPJ188,PPJ188 DATARAN PAHLAWAN,PERS SULTAN SALLAHUDDIN ABDUL AZIZ SHAH,2.941926,101.704431,451;P101;P102;P103;P105;P106;P108;T509
PPJ189,PPJ189 KOMPLEKS KERAJAAN PARCEL D,PERS SULTAN SALLAHUDDIN ABDUL AZIZ SHAH,2.939138,101.701795,451;P101;P102;P103;P105;P106;P108;T509
PPJ190,PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR),PERS SULTAN SALLAHUDDIN ABDUL AZIZ SHAH,2.938926,101.695456,451;P101;P102;P103;P105;P106;P108
PPJ191,PPJ191 KOMPLEKS PARCEL F,LEBUH PERDANA TIMUR,2.944757,101.708408,451;P101;P103;P106
PPJ204,PPJ204 NADI 15 P15,JLN P14,2.946629,101.722218,451
KJ429,KJ429 KOMERSIAL SEKSYEN 8 BANDAR BARU BANGI,PERS BANGI,2.962555,101.757129,451;KJ04
KJ536,KJ536 KOMPLEKS PKNS BANGI,PERS BANGI,2.962426,101.756659,451
PPJ202,PPJ202 NADI 15 P15,JLN P14,2.946307,101.721992,451
PPJ276,PPJ276 KOMPLEKS PARCEL E (UTARA),LEBUH PERDANA TIMUR,2.944436,101.707934,451;P101;P103;P106;T509
PPJ49,PPJ49 KEMENTERIAN KEWANGAN,PERSIARAN PERDANA,2.927547,101.688711,451;P101;P105;T511
PPJ50,PPJ50 PERBENDAHARAAN 2 (SELATAN),PERSIARAN PERDANA,2.925327,101.687956,451;P101;P105;T511
PPJ51,PPJ51 LEMBAGA PEMBIAYAAN PERUMAHAN (SELATAN),PERSIARAN PERDANA,2.923217,101.687236,451;P101;P105;T511
PPJ52,PPJ52 MENARA USAHAWAN,PERSIARAN PERDANA,2.920856,101.686418,451;P101;P105;T511
PPJ53,PPJ53 ISTANA KEHAKIMAN (UTARA),PERSIARAN PERDANA,2.918378,101.685599,451;P101;P105;T511
PPJ54,PPJ54 ISTANA KEHAKIMAN (SELATAN),PERSIARAN PERDANA,2.916473,101.684966,451;P101;P105;T511
PPJ55,PPJ55 KEMENTERIAN BELIA & SUKAN,PERSIARAN PERDANA,2.914144,101.684242,451;P101;P105;T511
PPJ376,PPJ376 GALERIA PJH,PERSIARAN PERDANA,2.911057,101.683303,451;P101;P105;T511
PPJ56,PPJ56 MOTOCROSS CIRCUIT (TIMUR),PERSIARAN PERDANA,2.909816,101.682767,451;P101;P105;T511
PPJ33,PPJ33 KEMENTERIAN PEMBANGUNAN LUAR BANDAR,PERSIARAN PERDANA,2.904778,101.681029,451;P101;P105;T511
PJ530,PJ530 HENTIAN BANDAR UTAMA,CENTRAL PARK AVENUE,3.151359,101.613382,506;801;802;PJ05;PJ06
PJ722,PJ722 SMK DAMANSARA UTAMA,JLN SS 20/1,3.137431,101.624474,506;780
PJ631,PJ631 JEJANTAS DAMANSARA UTAMA,LDP,3.134824,101.624932,506
PJ162,PJ162 TAMAN MEGAH,LDP,3.112216318,101.610432,506;783;802;T780;T781
PJ585,PJ585 LRT KELANA JAYA,LDP,3.112745,101.604492,506;783;802;T780;T781
PJ633,PJ633 SMK KELANA JAYA,LDP,3.109053454,101.5960715,506;783;802;PJ03
PJ634,PJ634 POS MALAYSIA,LDP,3.101157371,101.5976684,506;783
SJ447,SJ447 SKYPOD RESIDENCE,PERS PUCHONG JAYA,3.043501,101.620776,506;600;602;SJ02;T600;T604
SJ449,SJ449 SETIA WALK,PERS WAWASAN,3.032974915,101.617325,506;600;602;T600;T604
SJ611,SJ611 SETIAWALK MALL,LDP,3.028819508,101.6152154,506;600;602
SJ667,SJ667 TAMAN INDUSTRI PUCHONG,LDP,3.022737395,101.6141744,506;600;602
SJ516,SJ516 LOTUS EXTRA PUCHONG,LDP,3.035177,101.616545,506;600;602;T600;T604
SJ610,SJ610 IOI MALL PUCHONG,LDP,3.043554574,101.6187393,506;600;602;SJ02;T600;T604
PJ624,PJ624 WESTERN DIGITAL,LDP,3.091114955,101.6110834,506;783
PJ632,PJ632 GIANT KELANA JAYA (OPP),LDP,3.10200565,101.5970805,506;783;T781
PJ602,PJ602 KJMC,LDP,3.108755893,101.5956854,506;783;802;T780;T781
PJ603,PJ603 LRT KELANA JAYA,LDP,3.113161,101.605368,506;783;802;T780;T781
PJ626,PJ626 BP SPECIALIST CENTRE,LDP,3.115653698,101.6141179,506;802;PJ05
PJ630,PJ630 JEJANTAS DAMANSARA UTAMA,LDP,3.135094,101.624479,506;780;802
PJ540,PJ540 MRT BANDAR UTAMA,PERS BDR UTAMA,3.145118,101.617893,506;802
PJ536,PJ536 FIRST AVENUE (OPP),DATARAN BANDAR UTAMA,3.146433,101.615092,506;PJ05
SJ212,SJ212 HENTIAN PUTRA PERMAI,JLN PUTRA PERMAI 1,2.996214,101.668611,540;SJ05
SJ218,SJ218 EQUINE PARK,PERS EQUINE PERDANA,2.995113,101.672158,540;SJ05
SJ219,SJ219 AEON JUSCO EQUINE PARK,PERS LESTARI PERDANA 1,2.993532,101.674266,540;SJ05
SJ220,SJ220 PETRONAS EQUINE PARK,JLN PUTRA PERMAI,2.994787,101.676741,540;SJ05
SJ191,SJ191 EQUINE BOULEVARD,JLN PUTRA PERMAI,2.995648,101.678848,540;SJ05
SJ192,SJ192 NAHRIM,JLN PUTRA PERMAI,3.001042,101.687174,540;SJ05
SJ186,SJ186 SK TAMAN UNIVERSITI,JLN INDAH,3.005023852,101.6905657,540;SJ05
SJ187,SJ187 TAMAN UNIVERSITI INDAH (BARAT),JLN INDAH,3.007427593,101.6908004,540;SJ05
SJ188,SJ188 TAMAN UNIVERSITI INDAH (TIMUR),JLN INDAH,3.008325,101.693167,540;SJ05
SJ181,WISMA SETIA,JLN PUTRA PERMAI,3.012456861,101.698355,540
SJ182,SJ182 TAMAN JINMA,JLN BESAR,3.016959,101.702664,540
SJ172,SJ172 RUMAH SEJAHTERA SERI KEMBANGAN,JLN BESAR,3.01947,101.703785,540;SJ04
SJ624,SJ624 KG BARU SERI KEMBANGAN,JLN BESAR,3.021554,101.704906,540;SJ04;T569
SJ177,SJ177 PASAR SERI KEMBANGAN,JLN BESAR,3.023464482,101.7068483,540;SJ04;SJ05
SJ101,SJ101 SOUTH CITY PLAZA,JLN BESAR,3.027393,101.710229,540;SJ04
SJ175,SJ175 KLINIK KERAJAAN SERI KEMBANGAN (OPP),JLN BESAR,3.028255422,101.7114269,540;SJ04;T569
SJ640,SJ640 THE MINES,SILK,3.027064,101.718933,540;590;SJ04
SJ595,SJ595 KTM KOMUTER SERDANG (OPP),SBE,3.024101963,101.7162185,540;590;SJ04;T571
SJ596,SJ596 KTM KOMUTER SERDANG,SBE,3.022872597,101.7164582,540;590;SJ04
SJ107,SJ107 KLINIK KERAJAAN SERI KEMBANGAN,JLN BESAR,3.02785,101.711256,540;SJ04;T569
SJ106,SJ106 SOUTH CITY PLAZA (OPP),JLN BESAR,3.027164,101.710348,540;SJ04;T569
SJ109,SJ109 BALAI POLIS SERI KEMBANGAN,JLN RAYA SATU,3.024048,101.708811,540;SJ04;SJ05
SJ786,SJ786 MRT SERDANG JAYA PINTU A,JALAN RAYA SATU,3.021584,101.709085,540;SJ04;SJ05;T565;T569
,TAMAN KEMBANG SARI,JLN SK 12/1,3.019646,101.706902,540;SJ04
SJ178,SJ178 RUMAH SEJAHTERA SERI KEMBANGAN,JLN BESAR,3.019323,101.703885,540;SJ04
SJ179,SJ179 PETRONAS SERI KEMBANGAN,JLN BESAR,3.016959,101.703036,540
SJ180,SJ180 KOMERSIAL SRI KEMBANGAN,JLN BESAR,3.012152,101.698329,540
SJ183,SJ183 TAMAN UNIVERSITI INDAH (TIMUR),JLN INDAH,3.008108,101.693084,540;SJ05
SJ184,SJ184 TAMAN UNIVERSITI INDAH (BARAT),JLN INDAH,3.007429299,101.6910423,540;SJ05
SJ185,SJ185 SK TAMAN UNIVERSITI (OPP),JLN INDAH,3.005799543,101.690827,540;SJ05
SJ189,SJ189 NAHRIM (OPP),JLN PUTRA PERMAI,3.000592,101.687074,540;SJ05
SJ193,SJ193 PANGSAPURI CEMARA,JLN PINGGIRAN PUTRA,2.993749,101.678628,540
SJ194,SJ194 PANGSAPURI VISTA (OPP),JLN PINGGIRAN PUTRA,2.991786,101.678027,540
SJ195,SJ195 PERUMAHAN PINGGIRAN PUTRA,PERS PINGGIRAN PUTRA 2,2.990159,101.676767,540
SJ202,SJ202 PANGSAPURI PUTRA RAYA,JLN PP 33,2.988455,101.674454,540
SJ203,SJ203 MRT EQUINE PARK,JLN PUTRA PERMAI,2.988912102,101.6724267,540
SJ604,SJ604 MRT EQUINE PARK,JLN PUTRA PERMAI,2.9880763,101.6710733,540
SJ205,SJ205 AEON JUSCO EQUINE PARK (OPP),PERS LESTARI PERDANA 1,2.993285,101.674086,540;SJ05
SJ208,SJ208 EQUINE PARK,PERS EQUINE PERDANA,2.994967,101.671973,540;SJ05
SJ214,SJ214 KOMERSIAL PUTRA PERMAI 9,PERS EQUINE PERDANA,2.996404,101.669648,540;SJ05
SJ398,SJ398 LRT BK 5,L/RAYA BUKIT JALIL,3.050161,101.644297,541
SJ399,SJ399 PETRONAS BANDAR KINRARA,JLN KINRARA 5,3.046616,101.641823,541
SJ397,SJ397 SMK SEKSYEN 4 BK (OPP),JLN KINRARA 5A,3.045966,101.645746,541
SJ366,SJ366 KINRARA GOLF CLUB,JLN KINRARA 6,3.037234771,101.6548362,541;T581
SJ367,SJ367 PERUMAHAN HENING (OPP),JLN KINRARA 6,3.036455,101.658491,541;T581
SJ368,SJ368 PERUMAHAN MELODY (OPP),JLN KINRARA 6,3.036294,101.662527,541;T581
SJ369,SJ369 MELODY KINRARA (OPP),JLN KINRARA 6,3.036010243,101.6651695,541;T581
SJ370,SJ370 SIMFONI KINRARA,JLN KINRARA 6,3.03601,101.666517,541;T581
SJ371,SJ371 PANGSAPURI ENGGANG (OPP),JLN KINRARA 6,3.036118,101.672652,541;T581
,TAMAN PUNCAK JALIL,PERS PUNCAK JALIL,3.033422,101.678823,541
,PUJ 8 & 9,PERS PUNCAK JALIL,3.029849,101.680791,541
SJ854,PERUMAHAN PUJ 2/48,PERS PUNCAK JALIL,3.024485,101.6793,541
SJ855,PUJ 2 & 3,PERS PUNCAK JALIL,3.023321,101.676314,541
SJ703,SJ703 PUJ 4 TAMAN PUNCAK JALIL,PERS PUNCAK JALIL,3.017731,101.675126,541
SJ858,SJKC BUKIT SERDANG,PERS LESTARI PERDANA 5,3.011624,101.672891,541
,FLAT LESTARI PERDANA 2,PERS LESTARI PERDANA,3.007858,101.666824,541
,DESAMINIUM FLORA,PERS DESAMINIUM 1,3.007934,101.664758,541
,SMK TAMAN DESAMINIUM,PERS DESAMINIUM 1,3.008046,101.662853,541
SJ217,SJ217 TAMAN PUTRA PERMAI 9,PERS EQUINE PERDANA,2.996459,101.670133,541
SJ213,SJ213 HENTIAN PUTRA PERMAI,JLN PUTRA PERMAI 1,2.995785,101.669025,541
SJ839,PANGSAPURI SRI INDAH,PERS LESTARI PERDANA,2.999578,101.664741,541
,FLAT LESTARI PERDANA 2 (OPP),PERS LESTARI PERDANA,3.007937,101.666521,541
SJ842,LP8,PERS LESTARI PERDANA 5,3.011795,101.671703,541
SJ702,SJ702 PUJ 4 TAMAN PUNCAK JALIL,PERS PUNCAK JALIL,3.017892,101.674835,541
SJ845,PUJ 6,PERS PUNCAK JALIL,3.023042,101.67483,541
SJ846,PERUMAHAN PUJ 6/10,PERS PUNCAK JALIL,3.025086,101.679616,541
,PUJ 7,PERS PUNCAK JALIL,3.02799,101.6804,541
,TAMAN PUNCAK JALIL,PERS PUNCAK JALIL,3.033672,101.678388,541
SJ372,SJ372 PANGSAPURI ENGGANG,JLN KINRARA 6,3.035791,101.672771,541
SJ373,SJ373 SIMFONI KINRARA,JLN KINRARA 6,3.035739,101.666748,541
SJ379,SJ379 MELODY KINRARA,JLN KINRARA 6,3.035801,101.664132,541
SJ380,SJ380 PERUMAHAN MELODY,JLN KINRARA 6,3.036053,101.659926,541
SJ381,SJ381 PERUMAHAN HENING,JLN KINRARA 6,3.036186,101.657467,541
